htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
mdp.39015022429628	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the Southern hemisphere, and successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour; drawn up from the journals which were kept by the several commanders, and from the papers of Joseph Banks, esq; by John Hawkesworth ... Illustrated with cuts, and a great variety of charts and maps ... v.2	Hawkesworth, John, 1715?-1773.	1773-00-00	1	9299044	05034856		https://catalog.hathitrust.org/Record/001270937	https://hdl.handle.net/2027/mdp.39015022429628
mdp.39015039571776	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the Southern hemisphere, and successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour drawn up from the journals which were kept by the several commanders, and from the papers of Joseph Banks, esq; by John Hawkesworth ... Illustrated with cuts, and a great variety of charts and maps ... v.3	Hawkesworth, John, 1715?-1773.	1773-00-00	1	9299044	05034856		https://catalog.hathitrust.org/Record/001270937	https://hdl.handle.net/2027/mdp.39015039571776
nnc1.0020332840	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the southern hemisphere. And successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour: drawn up from the journals which were kept by the several commanders, and from the papers of Sir Joseph Banks, bart By John Hawkesworth ... Illustrated with cuts and charts, relative to countries now first discovered, or hitherto but imperfectly known v.1	Hawkesworth, John, 1715?-1773,	1785-00-00	1	3553820	17004393		https://catalog.hathitrust.org/Record/008393825	https://hdl.handle.net/2027/nnc1.0020332840
nyp.33433066583521	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the southern hemisphere. And successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour: drawn up from the journals which were kept by the several commanders, and from the papers of Sir Joseph Banks, bart By John Hawkesworth ... Illustrated with cuts and charts, relative to countries now first discovered, or hitherto but imperfectly known v. 1	Hawkesworth, John, 1715?-1773,	1785-00-00	1	3553820	17004393		https://catalog.hathitrust.org/Record/008393825	https://hdl.handle.net/2027/nyp.33433066583521
nnc1.0020332890	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the southern hemisphere. And successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour: drawn up from the journals which were kept by the several commanders, and from the papers of Sir Joseph Banks, bart By John Hawkesworth ... Illustrated with cuts and charts, relative to countries now first discovered, or hitherto but imperfectly known v.2	Hawkesworth, John, 1715?-1773,	1785-00-00	1	3553820	17004393		https://catalog.hathitrust.org/Record/008393825	https://hdl.handle.net/2027/nnc1.0020332890
nyp.33433000364699	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the southern hemisphere. And successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour: drawn up from the journals which were kept by the several commanders, and from the papers of Sir Joseph Banks, bart By John Hawkesworth ... Illustrated with cuts and charts, relative to countries now first discovered, or hitherto but imperfectly known v. 3	Hawkesworth, John, 1715?-1773,	1785-00-00	1	3553820	17004393		https://catalog.hathitrust.org/Record/008393825	https://hdl.handle.net/2027/nyp.33433000364699
nnc1.0020332033	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the southern hemisphere. And successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour: drawn up from the journals which were kept by the several commanders, and from the papers of Sir Joseph Banks, bart By John Hawkesworth ... Illustrated with cuts and charts, relative to countries now first discovered, or hitherto but imperfectly known v.4	Hawkesworth, John, 1715?-1773,	1785-00-00	1	3553820	17004393		https://catalog.hathitrust.org/Record/008393825	https://hdl.handle.net/2027/nnc1.0020332033
nyp.33433000364707	An account of the voyages undertaken by the order of His present Majesty for making discoveries in the southern hemisphere. And successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour: drawn up from the journals which were kept by the several commanders, and from the papers of Sir Joseph Banks, bart By John Hawkesworth ... Illustrated with cuts and charts, relative to countries now first discovered, or hitherto but imperfectly known v. 4	Hawkesworth, John, 1715?-1773,	1785-00-00	1	3553820	17004393		https://catalog.hathitrust.org/Record/008393825	https://hdl.handle.net/2027/nyp.33433000364707
mdp.39015050606857	An account of the voyages undertaken by the order of His present Majesty, for making discoveries in the southern hemisphere, and successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour : drawn up from the journals which were kept by the several commanders, and from the papers of Joseph Banks ... by John Hawkesworth ... ; to which is added A voyage to the North Pole, by Commodore Phipps ... ; illustrated with charts and elegant copper-plates v.1	Hawkesworth, John, 1715?-1773.	1775-00-00	1	3553797	36-36235		https://catalog.hathitrust.org/Record/001270938	https://hdl.handle.net/2027/mdp.39015050606857
mdp.39015050606840	An account of the voyages undertaken by the order of His present Majesty, for making discoveries in the southern hemisphere, and successively performed by Commodore Byron, Captain Wallis, Captain Carteret, and Captain Cook, in the Dolphin, the Swallow, and the Endeavour : drawn up from the journals which were kept by the several commanders, and from the papers of Joseph Banks ... / by John Hawkesworth ... ; to which is added A voyage to the North Pole, by Commodore Phipps ... ; illustrated with charts and elegant copper-plates v.2	Hawkesworth, John, 1715?-1773.	1775-00-00	1	3553797	36-36235		https://catalog.hathitrust.org/Record/001270938	https://hdl.handle.net/2027/mdp.39015050606840
mdp.39015002738931	An account of virtue 	More, Henry, 1614-1687.	1690-00-00	1	23644628	40025658		https://catalog.hathitrust.org/Record/001389815	https://hdl.handle.net/2027/mdp.39015002738931
mdp.39015074863864	An accurate alphabetical index of the registered entails in Scotland, from the passing of an act of Parliament in the year 1685, to February 4, 1784. Containing the number of the entail as it stands on record; the volume; the folio; date of the entail; date of registration; entailers names and the leading lands; with the shires in which all the lands lie 	Shaw, Samuel, of Edinburgh.	1784-00-00	1	68187582			https://catalog.hathitrust.org/Record/001894245	https://hdl.handle.net/2027/mdp.39015074863864
uc2.ark:/13960/t7br91w0w	An act for widening, deepening, enlarging, altering, and improving the haven of the town and port of Great Grimsby, in the county of Lincoln 		1796-00-00	1	320037266			https://catalog.hathitrust.org/Record/007696246	https://hdl.handle.net/2027/uc2.ark:/13960/t7br91w0w
uc2.ark:/13960/t3mw2pv0d	Acts and statutes, made in a Parliament begun at Dublin, the twenty-second day of October, anno Dom. 1761, in the first year of the reign of Our Most Gracious Sovereign Lord King George the Third : before His Excellency Dunk, earl of Halifax, lord Lieutenant general, and governor of Ireland : and continued under His Excellency Hugh, earl of Northumberland, Lord Lieutenant General, and General Governor of Ireland, by several prorogations, until the eleventh day of October, 1763 : being the second session of this present Parliament. 	Ireland.	1764-00-00	1	320004503			https://catalog.hathitrust.org/Record/007700063	https://hdl.handle.net/2027/uc2.ark:/13960/t3mw2pv0d
uc2.ark:/13960/t9183kg0s	Acts and statutes, made in Parliament begun at Dublin, the twenty-second day of October, Anno. Dom. 1761, in the first year of the reign of Our Most Gracious Sovereign, Lord King George the Third. Before His Excellency, Dunk, Earl of Halifax, Lord Lieutenant General, and General Governor of Ireland. 	Ireland.	1762-00-00	1	17992779			https://catalog.hathitrust.org/Record/007700062	https://hdl.handle.net/2027/uc2.ark:/13960/t9183kg0s
mdp.39015080263794	The acts of sederunt of the Lords of Council and Session,from the 1628 to 1740, v.1	Scotland. Court of Session.	1753-00-00	1	67533667	33004521		https://catalog.hathitrust.org/Record/001624968	https://hdl.handle.net/2027/mdp.39015080263794
nnc1.cu01485172	Acts passed at the first session of the Second Congress of the United States of America. Begun and held at the city of Philadelphia, in the state of Pennsylvania, on Monday the twenty-fourth of October, one thousand seven hundred and ninety-one: and of the independence of the United States, the sixteenth Published by authority 	United States.	1791-00-00	1	7009665	45029748		https://catalog.hathitrust.org/Record/008418176	https://hdl.handle.net/2027/nnc1.cu01485172
uc2.ark:/13960/t16m3745c	Adams complaint. The olde worldes tragedie. Dauid and Bathsheba ... 	Sabie, Francis, fl. 1587-1596.	1596-00-00	1	13169779			https://catalog.hathitrust.org/Record/007692248	https://hdl.handle.net/2027/uc2.ark:/13960/t16m3745c
uc2.ark:/13960/t78s4m71q	Additions to Capt. Oakes's Narrative of the reduction of Bednore. 	Oakes, Henry, Sir, Bart., 1756-1827.	1785-00-00	1	320138205			https://catalog.hathitrust.org/Record/007668820	https://hdl.handle.net/2027/uc2.ark:/13960/t78s4m71q
mdp.39015063594348	Additions to the address to Protestant dissenters, on the subject of the Lord's supper, with some corrections of it; and a letter to the author of the Protestant dissenter's answer to it. By Joseph Priestley ... 	Priestley, Joseph, 1733-1804.	1770-00-00	1	3134061			https://catalog.hathitrust.org/Record/001934090	https://hdl.handle.net/2027/mdp.39015063594348
mdp.39015065357397	Additions to the first edition of The rights, powers, and privileges of an English convention, ... 	Atterbury, Francis, bp. of Rochester, 1662-1732	1701-00-00	1				https://catalog.hathitrust.org/Record/005290586	https://hdl.handle.net/2027/mdp.39015065357397
uc2.ark:/13960/t0ht2hc32	An address from John Zephaniah Holwell, esq. : to Luke Scrafton, esq., in reply to his pamphlet, intitled, Observations on Mr. Vansittart's narrative. 	Holwell, J. Z. 1711-1798.	1767-00-00	1	29139960			https://catalog.hathitrust.org/Record/007662505	https://hdl.handle.net/2027/uc2.ark:/13960/t0ht2hc32
mdp.39015066688345	An address to friends and foes ... 		1756-00-00	1	23634708			https://catalog.hathitrust.org/Record/001750681	https://hdl.handle.net/2027/mdp.39015066688345
uc2.ark:/13960/t09w0b123	An address to persons of fashion : relating to balls; with a few occasional hints concerning play-houses, card-tables, &amp;c., in which is introduced the character of Lucinda ... / by the author of Pietas Oxoniensis. 	Hill, Richard, Sir, 1733-1808.	1771-00-00	1	319998439			https://catalog.hathitrust.org/Record/007662287	https://hdl.handle.net/2027/uc2.ark:/13960/t09w0b123
mdp.39015049831137	An address to persons of fashion, containing some particulars relating to balls: and a few occasional hints concerning play-houses, card-tables, xc., in which is introduced the character of Lucinda, a lady of the very best fashion, and of most extraordinary piety ... By a gentleman of the University of Oxford 	Hill, Richard, Sir, 1733-1808.	1761-00-00	1	23630182			https://catalog.hathitrust.org/Record/001928886	https://hdl.handle.net/2027/mdp.39015049831137
